trade_id,timestamp,contract,action,price,volume,offset,commission,fee,quote,pr_long,pr_short,ta_long,ta_short,eg_long,eg_short,flag
ede75a37-f397-433f-8ef2-8fe04129e6c4,2025-05-21 09:34:15.341225,PR509,BUY,6006.0,2,CLOSE,1.812,431.63700000000017,6006,0,8,25,0,5,0,1
ede75a37-f397-433f-8ef2-8fe04129e6c4,2025-05-21 09:34:15.436889,TA509,SELL,4774.0,5,CLOSE,15.000000000000002,431.63700000000017,4776,0,8,20,0,5,0,1
ede75a37-f397-433f-8ef2-8fe04129e6c4,2025-05-21 09:34:15.471157,eg2509,SELL,4427.0,1,CLOSE,4.0,431.63700000000017,4428,0,8,20,0,4,0,1
dec2e0ff-dcfe-422a-8c03-fa9897e85f89,2025-05-21 09:35:04.714549,PR509,BUY,6006.0,2,CLOSE,1.8120000000000012,429.92300000000023,6006,0,6,20,0,4,0,1
dec2e0ff-dcfe-422a-8c03-fa9897e85f89,2025-05-21 09:35:04.763704,TA509,SELL,4776.0,5,CLOSE,15.0,429.92300000000023,4778,0,6,15,0,4,0,1
dec2e0ff-dcfe-422a-8c03-fa9897e85f89,2025-05-21 09:35:04.877701,eg2509,SELL,4427.0,1,CLOSE,4.0,429.92300000000023,4428,0,6,15,0,3,0,1
5c347cea-81ea-4897-a5ad-fd1b1af1e9e7,2025-05-21 11:29:54.324445,PR509,SELL,6014.0,2,OPEN,1.8120000000000118,440.64200000000005,6014,0,8,15,0,3,0,1
5c347cea-81ea-4897-a5ad-fd1b1af1e9e7,2025-05-21 11:29:54.367910,TA509,BUY,4774.0,5,OPEN,15.0,440.64200000000005,4772,0,8,20,0,3,0,1
5c347cea-81ea-4897-a5ad-fd1b1af1e9e7,2025-05-21 11:29:54.473639,eg2509,BUY,4424.0,1,OPEN,4.0,440.64200000000005,4423,0,8,20,0,4,0,1
